Name,Type,code,Population,food,Amount per day,BUURTCODE
Burgen en Horsten,Buurt,BU05182569,6285,12. Cakes and sweet biscuits,258532.5,69
Burgen en Horsten,Buurt,BU05182569,6285,1201. Cakes,152148.19999999998,69
Burgen en Horsten,Buurt,BU05182569,6285,1202. Dry cakes,106386.9,69
Burgen en Horsten,Buurt,BU05182569,6285,13. Non-alcoholic beverages,11019092.6,69
Burgen en Horsten,Buurt,BU05182569,6285,1300. Unclass and combined non-alcoholic,35617.100000000006,69
Burgen en Horsten,Buurt,BU05182569,6285,1301. Fruit and vegetable juices,346276.10000000003,69
Burgen en Horsten,Buurt,BU05182569,6285,1302. Carbonated/soft/isotonic drinks,2115484.4000000004,69
Burgen en Horsten,Buurt,BU05182569,6285,"1303. Coffee,Tea and Herbal Teas",4713343.9,69
Burgen en Horsten,Buurt,BU05182569,6285,130300. Unclass. and combined coffee/tea,10664.599999999999,69
Burgen en Horsten,Buurt,BU05182569,6285,130301. Coffee,2581169.2,69
Burgen en Horsten,Buurt,BU05182569,6285,130302. Tea,1513914.5,69
Burgen en Horsten,Buurt,BU05182569,6285,130303. Herbal tea,606736.2,69
Burgen en Horsten,Buurt,BU05182569,6285,130304. Chicory,852.3,69
Burgen en Horsten,Buurt,BU05182569,6285,1304. Waters,3807994.5,69
Burgen en Horsten,Buurt,BU05182569,6285,14. Alcoholic beverages,878007.0999999999,69
Burgen en Horsten,Buurt,BU05182569,6285,1400. Unclassified,15702.5,69
Burgen en Horsten,Buurt,BU05182569,6285,1401. Wine,256192.3,69
Burgen en Horsten,Buurt,BU05182569,6285,1402. Fortified wines,10051.4,69
Burgen en Horsten,Buurt,BU05182569,6285,1403. Beer,568854.7,69
Burgen en Horsten,Buurt,BU05182569,6285,1404. Spirits,20836.4,69
Burgen en Horsten,Buurt,BU05182569,6285,1405. Aniseed drinks,205.4,69
Burgen en Horsten,Buurt,BU05182569,6285,1406. Liqueurs,6365.9,69
Burgen en Horsten,Buurt,BU05182569,6285,15. Sauces and seasonings,224469.5,69
Burgen en Horsten,Buurt,BU05182569,6285,1500. Unclassified or combined sauces,3942.7,69
Burgen en Horsten,Buurt,BU05182569,6285,1501. Savory Sauces,206095.5,69
Burgen en Horsten,Buurt,BU05182569,6285,150100. Other and mixed sauces,86102.1,69
Burgen en Horsten,Buurt,BU05182569,6285,150101. Tomato sauces,41667.9,69
Burgen en Horsten,Buurt,BU05182569,6285,150102. Dressings,49843.1,69
Burgen en Horsten,Buurt,BU05182569,6285,150103. Mayonnaise based spreads,28412.899999999998,69
Burgen en Horsten,Buurt,BU05182569,6285,1503. Spices,76.10000000000001,69
Burgen en Horsten,Buurt,BU05182569,6285,1504. Condiments,14385.9,69
Burgen en Horsten,Buurt,BU05182569,6285,150400. Unclass. and combined condiments,12852.9,69
Burgen en Horsten,Buurt,BU05182569,6285,150401. Vinegar,1533.0,69
Burgen en Horsten,Buurt,BU05182569,6285,16. Soups and Stocks,274605.6,69
Burgen en Horsten,Buurt,BU05182569,6285,1601. Stocks in soup recipes,119978.0,69
Burgen en Horsten,Buurt,BU05182569,6285,1602. Stocks,154734.7,69
Burgen en Horsten,Buurt,BU05182569,6285,17. Miscellaneous,32041.9,69
Burgen en Horsten,Buurt,BU05182569,6285,1701. Vegetarian products/dishes,419.7,69
Burgen en Horsten,Buurt,BU05182569,6285,1702. Dietetic products,31605.5,69
Burgen en Horsten,Buurt,BU05182569,6285,170201. Artificial sweeteners,1759.2,69
Burgen en Horsten,Buurt,BU05182569,6285,170202. Meal substitutes,29830.500000000004,69
Burgen en Horsten,Buurt,BU05182569,6285,1703. Insects,0.0,69
Burgen en Horsten,Buurt,BU05182569,6285,18. Savoury snacks,129446.99999999999,69
Burgen en Horsten,Buurt,BU05182569,6285,1800. Unclassified or combined snacks,120.0,69
Burgen en Horsten,Buurt,BU05182569,6285,1801. Savoury snacks,57303.100000000006,69
Burgen en Horsten,Buurt,BU05182569,6285,1802. Savoury filled buns,71879.2,69
Bezuidenhout-West,Buurt,BU05182664,3580,01. Potatoes and other tubers,239239.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,0100. Unclassified and other tubers,2682.6000000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,0101. Potatoes,236444.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,02. Vegetables,487947.69999999995,64
Bezuidenhout-West,Buurt,BU05182664,3580,0200. Unclass.,40567.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0201. Leafy vegetables (exc. cabbages),71623.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,0202. Fruiting vegetables,187042.69999999998,64
Bezuidenhout-West,Buurt,BU05182664,3580,0203. Root vegetables,46683.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,0204. Cabbages,66408.09999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,0205. Mushrooms,11247.3,64
Bezuidenhout-West,Buurt,BU05182664,3580,0206. Grain and pod vegetables,9618.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0207. Leek,44178.4,64
Bezuidenhout-West,Buurt,BU05182664,3580,0208. Stalk vegetables,10478.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,03. Legumes,16875.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,0301. Legumes,16875.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,04. Fruits,491795.19999999995,64
Bezuidenhout-West,Buurt,BU05182664,3580,0400. Unclass.,1580.6999999999998,64
Bezuidenhout-West,Buurt,BU05182664,3580,0401. Fruits,451161.80000000005,64
Bezuidenhout-West,Buurt,BU05182664,3580,040101. Fruits,431884.10000000003,64
Bezuidenhout-West,Buurt,BU05182664,3580,040102. Fruit compote,19384.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0402. Nuts and seeds (+ nut spread),36842.200000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,040201. Nuts,22251.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,040202. Peanut butter,14686.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0403. Olives,2339.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,05. Dairy products and substitutes,1225267.0999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,0500. Unclass. and mixed dairy products,6222.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,0501. Milk,669020.7000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,050101. Non-fermented milk and milk bev.,495754.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,050102. Milk (fermented and bev),173253.7,64
Bezuidenhout-West,Buurt,BU05182664,3580,0502. MilkSubstitutes,37874.100000000006,64
Bezuidenhout-West,Buurt,BU05182664,3580,0503. Yoghurt,204735.69999999995,64
Bezuidenhout-West,Buurt,BU05182664,3580,0504. Fromage blanc,41912.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,0505. Cheeses (incl. spread cheeses),117535.80000000002,64
Bezuidenhout-West,Buurt,BU05182664,3580,0506. Cream desserts,89370.20000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,0507. Dairy and non-dairy creams,23562.4,64
Bezuidenhout-West,Buurt,BU05182664,3580,050700. Unclassified creams,12449.7,64
Bezuidenhout-West,Buurt,BU05182664,3580,050701. Dairy creams and creamers,8476.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,050702. Non-dairy creams and creamers,2596.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,0508. Ice cream,35014.700000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,050800. Combined Icecream and sorbet,741.8000000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,050801. Milkbased Icecream,27849.3,64
Bezuidenhout-West,Buurt,BU05182664,3580,050802. Ice cream substitutes,57.10000000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,050803. Sorbet/water ice,6321.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,06. Cereals and cereal products,687207.7,64
Bezuidenhout-West,Buurt,BU05182664,3580,0601. Flour,7263.299999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,"0602. Pasta,Rice,OtherGrain",170601.69999999998,64
Bezuidenhout-West,Buurt,BU05182664,3580,0603. Bread,455917.3,64
Bezuidenhout-West,Buurt,BU05182664,3580,060301. Bread,436379.00000000006,64
Bezuidenhout-West,Buurt,BU05182664,3580,060302. Crispbread,19495.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,0604. Breakfast cereals,29496.299999999996,64
Bezuidenhout-West,Buurt,BU05182664,3580,0605. Dough and pastry,23911.399999999998,64
Bezuidenhout-West,Buurt,BU05182664,3580,"07. Meat,meat products and substitutes",332908.89999999997,64
Bezuidenhout-West,Buurt,BU05182664,3580,0700. Unclass. and combined meat prod.,6876.7,64
Bezuidenhout-West,Buurt,BU05182664,3580,0701. Domestic mammals,101360.29999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,070100. Unclass.,12692.199999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,070101. Beef,42892.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,070102. Veal,1599.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,070103. Pork,41055.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,070104. Mutton/Lamb,2555.5999999999995,64
Bezuidenhout-West,Buurt,BU05182664,3580,070105. Horse,311.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,070107. Rabbit,199.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,0702. Poultry,59690.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,070200. Unclassified and other poultry,37.800000000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,070201. Chicken,56304.200000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,070202. Turkey,2005.4,64
Bezuidenhout-West,Buurt,BU05182664,3580,070203. Duck,1190.7,64
Bezuidenhout-West,Buurt,BU05182664,3580,0703. Game,192.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,0704. Processed meat,157708.99999999997,64
Bezuidenhout-West,Buurt,BU05182664,3580,070401. Hot processed meat,85886.79999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,070402. Cold processed meat,71703.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,0705. Offals,823.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0706. Meat substitutes,6428.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,070601. Hot meal substitutes,6000.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,070602. Cold meal substitutes,387.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,08. Fish,59115.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,0800. Unclass and combined fish products,122.30000000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,0801. Fish,42825.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0802. Crustaceans,5471.5,64
Bezuidenhout-West,Buurt,BU05182664,3580,0803. Fish products,10540.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0804. Amphibians and reptiles,86.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,09. Eggs and egg products,44272.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,0901. Eggs,44272.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,10. Fats and oils,76723.7,64
Bezuidenhout-West,Buurt,BU05182664,3580,1000. Unclassified and combined fat,5061.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,1001. Vegetable oils,13396.5,64
Bezuidenhout-West,Buurt,BU05182664,3580,1002. Butter,8551.300000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,1003. Margarines and cooking fats,49286.700000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,1004. Other animal fats (incl fish oil),425.70000000000005,64
Bezuidenhout-West,Buurt,BU05182664,3580,11. Sugar and confectionery,104859.50000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,1100. Unclass or combined confectionery,1325.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,"1101. Sugar,honey,jam,syrup,sweet sauce",38065.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,110100. Unclassified and other types,112.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,110101. Sugar,13657.100000000002,64
Bezuidenhout-West,Buurt,BU05182664,3580,110102. Jam,14360.200000000003,64
Bezuidenhout-West,Buurt,BU05182664,3580,110103. Honey,3586.2999999999997,64
Bezuidenhout-West,Buurt,BU05182664,3580,110104. Other sweet spreads,3945.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,110105. Sweet sauce,797.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,110106. Syrups (incl. can and beverages),1635.8000000000002,64
Bezuidenhout-West,Buurt,BU05182664,3580,"1102. Chocolate,candy,paste,confetti",44875.00000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,110200. Unclassified and other types,11096.3,64
Bezuidenhout-West,Buurt,BU05182664,3580,110201. Chocolate tablet,12256.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,110202. Chocolate candy bars,5579.4,64
Bezuidenhout-West,Buurt,BU05182664,3580,110203. Chocolate spread and choc.powder,12154.699999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,110204. Chocolate confectionary,3892.7000000000003,64
Bezuidenhout-West,Buurt,BU05182664,3580,1103. Confectionary non-chocolate,20591.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,12. Cakes and sweet biscuits,142576.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,1201. Cakes,83171.09999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,1202. Dry cakes,59421.700000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,13. Non-alcoholic beverages,6097589.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,1300. Unclass and combined non-alcoholic,18393.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,1301. Fruit and vegetable juices,199854.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,1302. Carbonated/soft/isotonic drinks,1176632.3,64
Bezuidenhout-West,Buurt,BU05182664,3580,"1303. Coffee,Tea and Herbal Teas",2554417.9000000004,64
Bezuidenhout-West,Buurt,BU05182664,3580,130300. Unclass. and combined coffee/tea,4841.599999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,130301. Coffee,1283635.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,130302. Tea,876297.5,64
Bezuidenhout-West,Buurt,BU05182664,3580,130303. Herbal tea,389039.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,130304. Chicory,604.1999999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,1304. Waters,2148076.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,14. Alcoholic beverages,464488.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,1400. Unclassified,6678.5,64
Bezuidenhout-West,Buurt,BU05182664,3580,1401. Wine,143212.6,64
Bezuidenhout-West,Buurt,BU05182664,3580,1402. Fortified wines,5370.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,1403. Beer,295460.99999999994,64
Bezuidenhout-West,Buurt,BU05182664,3580,1404. Spirits,10686.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,1405. Aniseed drinks,81.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,1406. Liqueurs,3022.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,15. Sauces and seasonings,121085.10000000002,64
Bezuidenhout-West,Buurt,BU05182664,3580,1500. Unclassified or combined sauces,2830.3,64
Bezuidenhout-West,Buurt,BU05182664,3580,1501. Savory Sauces,110228.70000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,150100. Other and mixed sauces,44863.1,64
Bezuidenhout-West,Buurt,BU05182664,3580,150101. Tomato sauces,23757.899999999998,64
Bezuidenhout-West,Buurt,BU05182664,3580,150102. Dressings,26414.699999999997,64
Bezuidenhout-West,Buurt,BU05182664,3580,150103. Mayonnaise based spreads,15123.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,1503. Spices,69.10000000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,1504. Condiments,8002.900000000001,64
Bezuidenhout-West,Buurt,BU05182664,3580,150400. Unclass. and combined condiments,7116.699999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,150401. Vinegar,886.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,16. Soups and Stocks,149709.19999999998,64
Bezuidenhout-West,Buurt,BU05182664,3580,1601. Stocks in soup recipes,64204.99999999999,64
Bezuidenhout-West,Buurt,BU05182664,3580,1602. Stocks,85531.5,64
Bezuidenhout-West,Buurt,BU05182664,3580,17. Miscellaneous,17591.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,1701. Vegetarian products/dishes,282.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,1702. Dietetic products,17286.2,64
Bezuidenhout-West,Buurt,BU05182664,3580,170201. Artificial sweeteners,830.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,170202. Meal substitutes,16491.8,64
Bezuidenhout-West,Buurt,BU05182664,3580,1703. Insects,0.0,64
Bezuidenhout-West,Buurt,BU05182664,3580,18. Savoury snacks,70912.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,1800. Unclassified or combined snacks,108.9,64
Bezuidenhout-West,Buurt,BU05182664,3580,1801. Savoury snacks,31901.999999999996,64
Bezuidenhout-West,Buurt,BU05182664,3580,1802. Savoury filled buns,38826.2,64
Bezuidenhout-Midden,Buurt,BU05182665,4285,01. Potatoes and other tubers,289234.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0100. Unclassified and other tubers,3198.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0101. Potatoes,285897.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,02. Vegetables,587404.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0200. Unclass.,49309.299999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0201. Leafy vegetables (exc. cabbages),86412.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0202. Fruiting vegetables,224027.59999999998,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0203. Root vegetables,56195.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0204. Cabbages,80153.4,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0205. Mushrooms,13570.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0206. Grain and pod vegetables,11482.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0207. Leek,53496.9,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0208. Stalk vegetables,12623.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,03. Legumes,20284.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0301. Legumes,20284.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,04. Fruits,586951.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0400. Unclass.,1910.7999999999997,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0401. Fruits,537406.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,040101. Fruits,514630.19999999995,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,040102. Fruit compote,22901.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0402. Nuts and seeds (+ nut spread),44929.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,040201. Nuts,27254.499999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,040202. Peanut butter,17786.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0403. Olives,2854.4,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,05. Dairy products and substitutes,1470317.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0500. Unclass. and mixed dairy products,7539.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0501. Milk,801142.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050101. Non-fermented milk and milk bev.,594473.9,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050102. Milk (fermented and bev),206655.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0502. MilkSubstitutes,44729.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0503. Yoghurt,245721.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0504. Fromage blanc,50285.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0505. Cheeses (incl. spread cheeses),142422.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0506. Cream desserts,108041.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0507. Dairy and non-dairy creams,28720.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050700. Unclassified creams,15197.499999999998,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050701. Dairy creams and creamers,10288.900000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050702. Non-dairy creams and creamers,3193.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0508. Ice cream,41692.299999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050800. Combined Icecream and sorbet,876.1999999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050801. Milkbased Icecream,33408.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050802. Ice cream substitutes,71.30000000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,050803. Sorbet/water ice,7284.700000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,06. Cereals and cereal products,830373.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0601. Flour,8623.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,"0602. Pasta,Rice,OtherGrain",207020.50000000003,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0603. Bread,550496.3999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,060301. Bread,527200.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,060302. Crispbread,23246.100000000002,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0604. Breakfast cereals,35451.4,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0605. Dough and pastry,28758.399999999998,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,"07. Meat,meat products and substitutes",403343.20000000007,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0700. Unclass. and combined meat prod.,8298.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0701. Domestic mammals,123337.79999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070100. Unclass.,15470.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070101. Beef,52104.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070102. Veal,1972.3999999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070103. Pork,50024.100000000006,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070104. Mutton/Lamb,3078.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070105. Horse,378.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070107. Rabbit,246.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0702. Poultry,72314.29999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070200. Unclassified and other poultry,48.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070201. Chicken,68193.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070202. Turkey,2433.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070203. Duck,1457.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0703. Game,234.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0704. Processed meat,190596.59999999998,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070401. Hot processed meat,103308.90000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070402. Cold processed meat,87137.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0705. Offals,994.9,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0706. Meat substitutes,7781.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070601. Hot meal substitutes,7276.000000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,070602. Cold meal substitutes,456.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,08. Fish,71711.79999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0800. Unclass and combined fish products,141.8,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0801. Fish,52066.200000000004,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0802. Crustaceans,6639.100000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0803. Fish products,12674.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0804. Amphibians and reptiles,100.8,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,09. Eggs and egg products,53468.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,0901. Eggs,53468.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,10. Fats and oils,93030.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1000. Unclassified and combined fat,6152.4,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1001. Vegetable oils,16258.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1002. Butter,10427.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1003. Margarines and cooking fats,59677.799999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1004. Other animal fats (incl fish oil),508.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,11. Sugar and confectionery,125991.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1100. Unclass or combined confectionery,1605.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,"1101. Sugar,honey,jam,syrup,sweet sauce",46346.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110100. Unclassified and other types,130.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110101. Sugar,16711.299999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110102. Jam,17621.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110103. Honey,4296.200000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110104. Other sweet spreads,4703.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110105. Sweet sauce,963.3999999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110106. Syrups (incl. can and beverages),1963.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,"1102. Chocolate,candy,paste,confetti",53638.9,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110200. Unclassified and other types,13227.000000000002,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110201. Chocolate tablet,14697.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110202. Chocolate candy bars,6695.500000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110203. Chocolate spread and choc.powder,14455.399999999998,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,110204. Chocolate confectionary,4702.9,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1103. Confectionary non-chocolate,24385.499999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,12. Cakes and sweet biscuits,171519.30000000002,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1201. Cakes,100482.09999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1202. Dry cakes,71053.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,13. Non-alcoholic beverages,7331224.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1300. Unclass and combined non-alcoholic,23120.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1301. Fruit and vegetable juices,241404.4,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1302. Carbonated/soft/isotonic drinks,1398372.1,65
